Time,HipCenter_x,HipCenter_y,HipCenter_z,Spine_x,Spine_y,Spine_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z
4028,-0.06362996,-0.05996405,1.669047,-0.06518809,-0.002927005,1.716947,-0.0528027,0.3256655,1.7163,-0.03905194,0.5094163,1.651384,-0.2426461,0.2448829,1.710231,-0.4821128,0.325183,1.604374,-0.5982741,0.4286316,1.467399,-0.6698745,0.4676298,1.386857,0.1228586,0.2420256,1.735564,0.3700948,0.2607792,1.716954,0.4768465,0.4232945,1.599325,0.4979475,0.4838533,1.54228,-0.1429294,-0.1401285,1.651273,-0.195307,-0.4731429,1.567271,-0.4329389,-0.6298602,1.453792,-0.4539187,-0.636908,1.365153,0.01086666,-0.1420683,1.66119,0.02894382,-0.4979538,1.572828,-0.08464713,-0.7524252,1.54998,-0.09656079,-0.785601,1.465695,
4060,-0.06441892,-0.05677294,1.668178,-0.06747025,-6.199349E-06,1.715945,-0.0555421,0.3262495,1.714938,-0.04096046,0.5105009,1.648698,-0.2464671,0.2515387,1.701114,-0.4748857,0.3224326,1.600671,-0.6088106,0.4126432,1.474046,-0.6752534,0.4489717,1.409412,0.1191845,0.2449702,1.736977,0.3365341,0.2465829,1.742152,0.4176888,0.4267605,1.614147,0.4242073,0.4877306,1.558554,-0.1432262,-0.1369298,1.649661,-0.1891868,-0.4700662,1.568285,-0.4347145,-0.6306382,1.482015,-0.4576007,-0.6403143,1.394076,0.0105105,-0.1387749,1.661315,0.03506229,-0.4911728,1.562972,-0.007833358,-0.7625445,1.507168,-0.005246661,-0.7919486,1.420684,
4088,-0.06467913,-0.05704503,1.666717,-0.06955636,-3.648642E-05,1.714069,-0.05822696,0.3240955,1.710756,-0.0426685,0.5107067,1.644445,-0.2477863,0.2499448,1.688652,-0.4575283,0.3197863,1.58418,-0.6157621,0.3937112,1.478798,-0.6858317,0.4290775,1.418159,0.1161851,0.2441855,1.738735,0.336509,0.236876,1.745454,0.3552017,0.4105755,1.621804,0.3433348,0.4595683,1.581466,-0.143037,-0.1371814,1.646526,-0.1826285,-0.4732852,1.568646,-0.4279199,-0.6376975,1.495908,-0.4502825,-0.6503954,1.408196,0.01047085,-0.1388282,1.661234,0.03906337,-0.4920287,1.555946,-0.008813541,-0.7608142,1.504132,-0.003757192,-0.7912127,1.418078,
4115,-0.06605931,-0.06606744,1.66073,-0.07421701,-0.009506248,1.707169,-0.06395204,0.3077086,1.701411,-0.0466567,0.4989955,1.636003,-0.2510883,0.2343951,1.668048,-0.4465258,0.3016254,1.576485,-0.6107925,0.3731262,1.48014,-0.6897526,0.4053605,1.423577,0.1078649,0.2272612,1.741325,0.3173737,0.1895162,1.753662,0.3181489,0.3616129,1.643769,0.2822033,0.4272106,1.600901,-0.1429891,-0.1466425,1.637355,-0.1729321,-0.4819329,1.568532,-0.4257742,-0.6431659,1.507142,-0.4477412,-0.6581374,1.419673,0.009276302,-0.1468628,1.659102,0.0433019,-0.4957833,1.552613,0.06921668,-0.7615301,1.457494,0.08848011,-0.7842897,1.371075,
4135,-0.06605931,-0.06606744,1.66073,-0.07421701,-0.009506248,1.707169,-0.06395204,0.3077086,1.701411,-0.0466567,0.4989955,1.636003,-0.2510883,0.2343951,1.668048,-0.4465258,0.3016254,1.576485,-0.6107925,0.3731262,1.48014,-0.6897526,0.4053605,1.423577,0.1078649,0.2272612,1.741325,0.3173737,0.1895162,1.753662,0.3181489,0.3616129,1.643769,0.2822033,0.4272106,1.600901,-0.1429891,-0.1466425,1.637355,-0.1729321,-0.4819329,1.568532,-0.4257742,-0.6431659,1.507142,-0.4477412,-0.6581374,1.419673,0.009276302,-0.1468628,1.659102,0.0433019,-0.4957833,1.552613,0.06921668,-0.7615301,1.457494,0.08848011,-0.7842897,1.371075,
4156,-0.07220326,-0.09803759,1.649628,-0.08293475,-0.04111734,1.695433,-0.07172554,0.2787041,1.690728,-0.05299078,0.4647153,1.622459,-0.2530992,0.2117694,1.650944,-0.440722,0.2637789,1.565466,-0.6077888,0.3353496,1.475086,-0.6906821,0.3766253,1.423429,0.09763267,0.1920172,1.739839,0.2902532,0.1554294,1.751136,0.2069537,0.3418077,1.632304,0.1710053,0.4074104,1.589432,-0.1459991,-0.1751959,1.623903,-0.163151,-0.4998853,1.568192,-0.361204,-0.3486098,1.461798,-0.298125,-0.3756659,1.382136,0.001491804,-0.1801329,1.653133,0.04341958,-0.5104349,1.54762,0.0790369,-0.7910239,1.444992,0.1030826,-0.8130043,1.359556,
4177,-0.07277821,-0.1144462,1.645215,-0.08479124,-0.05747592,1.689779,-0.07654312,0.2564581,1.677781,-0.05247756,0.4555466,1.617829,-0.2557655,0.1809065,1.63811,-0.4380789,0.2328011,1.555824,-0.6073929,0.3015835,1.468131,-0.6865416,0.3376041,1.416004,0.09273723,0.1702254,1.733988,0.2741219,0.1050915,1.756171,0.2073925,0.2708341,1.659328,0.1588618,0.2873097,1.641921,-0.1453078,-0.1933932,1.618325,-0.1572578,-0.5104952,1.570019,-0.169237,-0.8283701,1.510382,-0.1489102,-0.8601806,1.427113,0.001063602,-0.1957235,1.651972,0.04452953,-0.5203143,1.54805,0.08278091,-0.8059644,1.443952,0.1081859,-0.8286716,1.359112,
4198,-0.07277821,-0.1144462,1.645215,-0.08479124,-0.05747592,1.689779,-0.07654312,0.2564581,1.677781,-0.05247756,0.4555466,1.617829,-0.2557655,0.1809065,1.63811,-0.4380789,0.2328011,1.555824,-0.6073929,0.3015835,1.468131,-0.6865416,0.3376041,1.416004,0.09273723,0.1702254,1.733988,0.2741219,0.1050915,1.756171,0.2073925,0.2708341,1.659328,0.1588618,0.2873097,1.641921,-0.1453078,-0.1933932,1.618325,-0.1572578,-0.5104952,1.570019,-0.169237,-0.8283701,1.510382,-0.1489102,-0.8601806,1.427113,0.001063602,-0.1957235,1.651972,0.04452953,-0.5203143,1.54805,0.08278091,-0.8059644,1.443952,0.1081859,-0.8286716,1.359112,
4220,-0.072228,-0.1334885,1.640543,-0.08486103,-0.07685454,1.683891,-0.08047969,0.2341369,1.668339,-0.05249316,0.4284404,1.604928,-0.2592056,0.1584683,1.63238,-0.4443961,0.1886069,1.546956,-0.6076653,0.2691155,1.458002,-0.6680198,0.2903107,1.412038,0.09224293,0.1536824,1.729372,0.2720267,0.08657364,1.754237,0.1939116,0.2464542,1.656267,0.1554111,0.2636016,1.637758,-0.1443467,-0.2151481,1.613263,-0.1507604,-0.5203389,1.573146,-0.1577242,-0.8517064,1.519343,-0.1367597,-0.8847181,1.436717,0.003294707,-0.2153428,1.649389,0.04313006,-0.5309006,1.551618,0.08060074,-0.8277265,1.447709,0.1057261,-0.8513035,1.363038,
4247,-0.07553657,-0.1492123,1.635125,-0.08737774,-0.09229695,1.677783,-0.08187639,0.2185667,1.661294,-0.05140495,0.4054507,1.594009,-0.2630803,0.1470015,1.629732,-0.4846338,0.1742549,1.524655,-0.6385236,0.2496945,1.413281,-0.6598422,0.2619748,1.403002,0.09052178,0.1243022,1.721508,0.2674713,0.05164067,1.748492,0.2104103,0.2245391,1.639773,0.185293,0.251271,1.617413,-0.1485638,-0.2281313,1.609804,-0.2278275,-0.5301312,1.579506,-0.3105696,-0.8453839,1.53714,-0.3010205,-0.8819964,1.45393,0.0003420755,-0.2345817,1.642964,0.04243187,-0.5371653,1.555092,0.08580285,-0.8489594,1.45365,0.1106677,-0.87342,1.369157,
4274,-0.07553657,-0.1492123,1.635125,-0.08737774,-0.09229695,1.677783,-0.08187639,0.2185667,1.661294,-0.05140495,0.4054507,1.594009,-0.2630803,0.1470015,1.629732,-0.4846338,0.1742549,1.524655,-0.6385236,0.2496945,1.413281,-0.6598422,0.2619748,1.403002,0.09052178,0.1243022,1.721508,0.2674713,0.05164067,1.748492,0.2104103,0.2245391,1.639773,0.185293,0.251271,1.617413,-0.1485638,-0.2281313,1.609804,-0.2278275,-0.5301312,1.579506,-0.3105696,-0.8453839,1.53714,-0.3010205,-0.8819964,1.45393,0.0003420755,-0.2345817,1.642964,0.04243187,-0.5371653,1.555092,0.08580285,-0.8489594,1.45365,0.1106677,-0.87342,1.369157,
4298,-0.07688534,-0.1588501,1.630389,-0.0873491,-0.1013869,1.671847,-0.07990132,0.2080538,1.652437,-0.04930024,0.397185,1.580649,-0.2641101,0.1380586,1.625897,-0.4489534,0.136471,1.533281,-0.6060899,0.2051862,1.423561,-0.6509074,0.2213384,1.383609,0.09222373,0.114705,1.71212,0.2763878,0.04779454,1.734308,0.2634355,0.2145206,1.598035,0.2380998,0.2477795,1.575337,-0.1509006,-0.2377486,1.607332,-0.2278484,-0.5303985,1.579457,-0.3131746,-0.8549136,1.538564,-0.3048928,-0.8919621,1.455426,-0.001337132,-0.243872,1.637703,0.0471067,-0.541845,1.555703,0.09853942,-0.8582023,1.45811,0.1228632,-0.883599,1.37375,
4333,-0.07542868,-0.1617094,1.626495,-0.08434101,-0.1036464,1.665527,-0.0757162,0.2024836,1.64023,-0.04441286,0.3893456,1.561163,-0.260534,0.1333845,1.620412,-0.4695674,0.1324631,1.509664,-0.6244693,0.1981837,1.394561,-0.6344283,0.1853436,1.366886,0.09550206,0.1133926,1.699486,0.2902471,0.04254265,1.719112,0.3322502,0.1785706,1.570527,0.2931087,0.240376,1.52486,-0.1500128,-0.2401212,1.60527,-0.2274269,-0.5301776,1.579765,-0.3147036,-0.8571876,1.541241,-0.3080287,-0.8950135,1.458289,-0.0002574655,-0.245658,1.634796,0.04698919,-0.5419012,1.555532,0.09797476,-0.8615879,1.459661,0.1205364,-0.8884615,1.37525,
4353,-0.06986073,-0.1611862,1.620914,-0.07658768,-0.1015982,1.656452,-0.06815512,0.2062006,1.62514,-0.03535805,0.3939957,1.539395,-0.2533235,0.1339194,1.611986,-0.4622831,0.1281127,1.51005,-0.6062185,0.1489414,1.364767,-0.6173409,0.1499001,1.332955,0.1026876,0.1199612,1.679365,0.3094261,0.04057767,1.690491,0.3640885,0.1674103,1.537649,0.3495534,0.2179938,1.480032,-0.1456392,-0.2403204,1.602196,-0.2263666,-0.5289291,1.581697,-0.3177748,-0.8557228,1.548772,-0.3141389,-0.894768,1.466174,0.005434803,-0.2438401,1.630232,0.04873027,-0.5407834,1.552992,0.09554718,-0.8618789,1.459161,0.1150147,-0.8905396,1.374545,
4378,-0.06180903,-0.1542039,1.613637,-0.06701611,-0.09241594,1.643935,-0.06110967,0.2190364,1.604709,-0.02495087,0.4055149,1.513241,-0.2422176,0.1421858,1.596664,-0.4372944,0.1214132,1.516299,-0.5708333,0.113134,1.359437,-0.5853129,0.1114311,1.295097,0.1139541,0.135638,1.65473,0.3137523,0.04401498,1.66827,0.4057246,0.1285512,1.503705,0.4047162,0.1806022,1.430518,-0.1383708,-0.2352245,1.598323,-0.1481883,-0.5321577,1.582008,-0.1594924,-0.8740496,1.553731,-0.1476765,-0.9141964,1.472426,0.01465273,-0.2352429,1.624401,0.05297169,-0.5372891,1.547063,0.09329918,-0.8551673,1.455023,0.1099453,-0.885884,1.370517,
4397,-0.06180903,-0.1542039,1.613637,-0.06701611,-0.09241594,1.643935,-0.06110967,0.2190364,1.604709,-0.02495087,0.4055149,1.513241,-0.2422176,0.1421858,1.596664,-0.4372944,0.1214132,1.516299,-0.5708333,0.113134,1.359437,-0.5853129,0.1114311,1.295097,0.1139541,0.135638,1.65473,0.3137523,0.04401498,1.66827,0.4057246,0.1285512,1.503705,0.4047162,0.1806022,1.430518,-0.1383708,-0.2352245,1.598323,-0.1481883,-0.5321577,1.582008,-0.1594924,-0.8740496,1.553731,-0.1476765,-0.9141964,1.472426,0.01465273,-0.2352429,1.624401,0.05297169,-0.5372891,1.547063,0.09329918,-0.8551673,1.455023,0.1099453,-0.885884,1.370517,
4419,-0.05384283,-0.1436875,1.605767,-0.05753865,-0.07963106,1.630136,-0.05320771,0.2342618,1.579376,-0.0168735,0.4149747,1.489851,-0.2307449,0.153826,1.582222,-0.4350955,0.119618,1.50979,-0.538231,0.07754833,1.335152,-0.5600114,0.04222913,1.215195,0.1215905,0.149399,1.628641,0.3198507,0.04681917,1.626601,0.43783,0.09325408,1.463638,0.4579725,0.142294,1.369359,-0.1297408,-0.2249185,1.594928,-0.1477449,-0.5324295,1.583204,-0.1671062,-0.8631215,1.560214,-0.158837,-0.9056289,1.479655,0.02249058,-0.2230234,1.618309,0.05750221,-0.532876,1.541711,0.09276472,-0.8449489,1.453385,0.106394,-0.8783931,1.369357,
4441,-0.05384283,-0.1436875,1.605767,-0.05753865,-0.07963106,1.630136,-0.05320771,0.2342618,1.579376,-0.0168735,0.4149747,1.489851,-0.2307449,0.153826,1.582222,-0.4350955,0.119618,1.50979,-0.538231,0.07754833,1.335152,-0.5600114,0.04222913,1.215195,0.1215905,0.149399,1.628641,0.3198507,0.04681917,1.626601,0.43783,0.09325408,1.463638,0.4579725,0.142294,1.369359,-0.1297408,-0.2249185,1.594928,-0.1477449,-0.5324295,1.583204,-0.1671062,-0.8631215,1.560214,-0.158837,-0.9056289,1.479655,0.02249058,-0.2230234,1.618309,0.05750221,-0.532876,1.541711,0.09276472,-0.8449489,1.453385,0.106394,-0.8783931,1.369357,
4479,-0.04340296,-0.1295653,1.597788,-0.04491762,-0.06413174,1.61611,-0.03501636,0.2479494,1.552812,-0.005587541,0.4291728,1.45557,-0.2149858,0.171484,1.562383,-0.419781,0.1115114,1.501649,-0.4820395,0.03557387,1.31878,-0.489683,-0.01520361,1.206472,0.1324453,0.1645175,1.59799,0.3222134,0.04365837,1.591353,0.4448681,0.05646547,1.424191,0.4924862,0.08372215,1.313617,-0.1201308,-0.2101595,1.592487,-0.13491,-0.5279046,1.585919,-0.1498348,-0.8487779,1.568136,-0.1435335,-0.8937386,1.488726,0.03149297,-0.2076308,1.612695,0.06578904,-0.5251559,1.537486,0.09883606,-0.8311169,1.453326,0.1097986,-0.8675558,1.370144,
4507,-0.03770293,-0.1251445,1.592239,-0.03737903,-0.05906075,1.605141,-0.02495268,0.2484493,1.529229,0.001182394,0.4267329,1.43099,-0.2012733,0.1772057,1.543302,-0.3973374,0.09553516,1.486837,-0.4459862,-0.007841118,1.314272,-0.4553414,-0.02818191,1.254609,0.1412178,0.1695658,1.567658,0.3285981,0.03152721,1.537127,0.4527767,0.01456622,1.364242,0.509985,0.02672994,1.25346,-0.1146527,-0.2044223,1.59116,-0.1288218,-0.5232719,1.584853,-0.1430374,-0.8431704,1.567299,-0.1392472,-0.8899763,1.488796,0.03602508,-0.2021618,1.608476,0.0796532,-0.52306,1.533875,0.1205921,-0.8241778,1.451887,0.1296585,-0.8632259,1.369662,
4537,-0.0285001,-0.1260039,1.583617,-0.02613403,-0.06008858,1.590354,-0.01213314,0.2413832,1.500869,0.01112884,0.420771,1.391665,-0.183957,0.1738326,1.516975,-0.3701552,0.06829934,1.470204,-0.3885214,-0.05035508,1.301958,-0.362065,-0.1069319,1.220256,0.1505761,0.1596183,1.529566,0.3336995,0.01002639,1.496616,0.4631021,-0.03257104,1.255379,0.4981252,-0.04033746,1.20141,-0.1067286,-0.2030775,1.588114,-0.1192023,-0.5195111,1.577839,-0.13192,-0.8421379,1.556326,-0.1309538,-0.8906549,1.47876,0.04325618,-0.2010148,1.602272,0.09739751,-0.5201446,1.532894,0.1485725,-0.8217897,1.45541,0.1554725,-0.8640995,1.374579,
4563,-0.01850086,-0.1358382,1.572179,-0.01585802,-0.07139222,1.57392,-0.001545357,0.2228782,1.477464,0.02259247,0.3924418,1.358359,-0.1685732,0.1536433,1.489321,-0.3490289,0.03107193,1.453881,-0.354475,-0.09636348,1.291689,-0.3156215,-0.159384,1.19969,0.160819,0.143296,1.501449,0.3338633,-0.01682922,1.457177,0.4427027,-0.08161624,1.210546,0.4761581,-0.1027906,1.145577,-0.09775385,-0.2085664,1.58279,-0.1053974,-0.5210895,1.564386,-0.1133885,-0.8478262,1.53441,-0.111903,-0.8970913,1.457302,0.05206921,-0.2087518,1.592625,0.1145564,-0.5261922,1.527962,0.1739789,-0.8280637,1.45463,0.1815135,-0.8725681,1.375022,
4605,-0.004100577,-0.1656359,1.555918,-0.0004461057,-0.1021266,1.553427,0.01677252,0.1873584,1.449489,0.03059341,0.3573633,1.326999,-0.154985,0.1236801,1.462222,-0.3271465,-0.009898068,1.429722,-0.3234031,-0.1470008,1.276252,-0.2759808,-0.2054527,1.180513,0.1773339,0.10709,1.463872,0.3401679,-0.06012111,1.416624,0.4083642,-0.1400624,1.210084,0.4435243,-0.1564575,1.092191,-0.08174885,-0.2364379,1.57072,-0.05558277,-0.5417703,1.531719,-0.02736428,-0.8710523,1.479307,-0.02553694,-0.9197807,1.40186,0.06479254,-0.2374534,1.578507,0.1145169,-0.5294434,1.52701,0.1711883,-0.8622271,1.458685,0.1752132,-0.9095069,1.380427,
4635,0.005943924,-0.2033329,1.542924,0.01055118,-0.1420378,1.535496,0.02986242,0.1398166,1.420853,0.04121771,0.3134278,1.297921,-0.1434374,0.07751216,1.434415,-0.3272633,-0.04863523,1.412277,-0.2919387,-0.1981289,1.247477,-0.2452196,-0.2501929,1.158146,0.1895731,0.06013588,1.431397,0.3451498,-0.1096271,1.377963,0.3936029,-0.1840319,1.114612,0.4154316,-0.2060503,1.047639,-0.07212523,-0.2723672,1.561436,-0.05671708,-0.5513816,1.526579,-0.0371341,-0.9059947,1.47418,-0.03732557,-0.9603037,1.398133,0.0742461,-0.2759033,1.569055,0.1179871,-0.5504451,1.520799,0.1735797,-0.8993737,1.451369,0.1763885,-0.9522303,1.374282,
4686,0.01491612,-0.2496666,1.528311,0.01929581,-0.1888346,1.517212,0.03721433,0.08693996,1.394031,0.05213304,0.2652833,1.270205,-0.1301369,0.02770418,1.409476,-0.3010451,-0.1190353,1.385329,-0.2745014,-0.2480896,1.226877,-0.2191728,-0.2910371,1.133485,0.1978484,0.006754672,1.402273,0.345047,-0.1615722,1.343134,0.3805464,-0.2350394,1.077389,0.3974392,-0.2569154,1.010653,-0.06093489,-0.3136666,1.551365,-0.002623767,-0.6350151,1.491755,0.05213678,-0.9367967,1.423791,0.05353017,-0.9882865,1.348087,0.08077751,-0.3210477,1.55659,0.1421294,-0.6419803,1.498002,0.1997456,-0.9433713,1.430997,0.2013937,-0.9949141,1.355333,
4716,0.02965321,-0.2906445,1.515721,0.03288678,-0.2304124,1.502406,0.04498598,0.0407248,1.375826,0.05914824,0.2137857,1.247263,-0.1217439,-0.01899267,1.390511,-0.2938941,-0.1676165,1.365968,-0.2825188,-0.2950096,1.204185,-0.2527874,-0.3179519,1.165263,0.2013229,-0.04333351,1.380978,0.3438491,-0.2023887,1.31411,0.3554384,-0.2777241,1.046745,0.3844207,-0.292557,0.9803048,-0.04217998,-0.3605826,1.53864,0.01419163,-0.6830489,1.483122,0.06711236,-0.9857749,1.419012,0.06740402,-1.038668,1.344252,0.09539129,-0.3570174,1.544922,0.1152915,-0.6769187,1.453535,0.1339734,-0.9772368,1.355753,0.1313037,-1.027708,1.279384,
4748,0.03908036,-0.3214081,1.503823,0.04130563,-0.2638627,1.489407,0.0461644,-0.003088322,1.366085,0.05820506,0.1620849,1.224687,-0.1186109,-0.06405012,1.377256,-0.2881593,-0.2044274,1.352805,-0.2459905,-0.3289804,1.191475,-0.2055033,-0.3708749,1.127401,0.2062758,-0.09059069,1.361866,0.3439512,-0.2293133,1.299666,0.364785,-0.2989107,1.066323,0.3761566,-0.3260263,0.9599137,-0.03222831,-0.3908912,1.53032,0.02953255,-0.7125363,1.474558,0.08749349,-1.014392,1.410231,0.08672298,-1.067755,1.335789,0.1080395,-0.3899015,1.529171,0.1111554,-0.7129935,1.44809,0.1140796,-1.016207,1.360003,0.1087126,-1.067823,1.284525,
4784,0.04815223,-0.3603859,1.479143,0.04941583,-0.3050623,1.46517,0.05087233,-0.05127727,1.35021,0.06043851,0.1263967,1.209962,-0.1166082,-0.1071809,1.362391,-0.2843995,-0.2375578,1.343463,-0.2477805,-0.357177,1.179552,-0.2063494,-0.3901184,1.111011,0.21173,-0.1283904,1.344409,0.3400416,-0.2720423,1.280005,0.364905,-0.319008,1.046956,0.3773213,-0.3480646,0.9318885,-0.02416448,-0.4311176,1.508418,0.04727068,-0.7506293,1.450548,0.1142858,-1.050371,1.38426,0.1143117,-1.102829,1.309165,0.1196121,-0.4294311,1.501359,0.1062313,-0.7511598,1.414596,0.09367851,-1.052982,1.321202,0.08709547,-1.103396,1.245004,
4818,0.05300561,-0.3850698,1.461991,0.05423815,-0.3335539,1.446891,0.0549917,-0.1006563,1.333883,0.06229085,0.07378161,1.191764,-0.1172518,-0.1575619,1.349906,-0.2857529,-0.2768447,1.33186,-0.2809407,-0.4138308,1.178839,-0.1830051,-0.4026924,1.080563,0.217821,-0.1729866,1.324973,0.3531074,-0.3121159,1.268844,0.3715706,-0.394925,1.035986,0.3832339,-0.3562887,0.9135437,-0.02147348,-0.4560947,1.49316,0.05429998,-0.7720199,1.419392,0.1253536,-1.068266,1.338218,0.1245708,-1.120964,1.263311,0.1271532,-0.4549139,1.484266,0.1105743,-0.7773916,1.400899,0.09502798,-1.079782,1.310725,0.0873151,-1.131774,1.235717,
4848,0.05863187,-0.4268747,1.432246,0.05790002,-0.3779356,1.418947,0.05057942,-0.1513005,1.318344,0.06116878,0.03023031,1.180632,-0.1149741,-0.2073478,1.339055,-0.2879564,-0.314421,1.325711,-0.2804946,-0.4252824,1.151622,-0.2312655,-0.4386619,1.081687,0.2141508,-0.2045338,1.313111,0.3493725,-0.3425134,1.252819,0.3923319,-0.4279639,1.069163,0.403318,-0.3860535,0.9523357,-0.01776757,-0.5001823,1.461725,0.07399477,-0.8093498,1.376114,0.1600004,-1.099122,1.283875,0.1615862,-1.149107,1.20717,0.1389304,-0.4917475,1.454575,0.1094384,-0.7993775,1.324716,0.08179662,-1.087708,1.191005,0.07448356,-1.134829,1.112833,
4886,0.05269741,-0.4568692,1.41234,0.05328354,-0.4094572,1.400032,0.05182077,-0.1897779,1.30818,0.05976716,-0.009515512,1.171692,-0.1144877,-0.2453704,1.330059,-0.2815263,-0.348472,1.318346,-0.1827358,-0.4061314,1.095111,-0.2540302,-0.4061597,1.012613,0.2185955,-0.2526546,1.299424,0.3572317,-0.3876273,1.241541,0.4048811,-0.4419662,1.046998,0.4072773,-0.3935689,0.9624886,-0.02938093,-0.5297054,1.438674,0.08584753,-0.8275957,1.340228,0.1937985,-1.106672,1.236004,0.1954601,-1.154211,1.157779,0.1343076,-0.5308237,1.431218,0.07690573,-0.8319232,1.29468,0.02312918,-1.114006,1.154769,0.01220593,-1.15891,1.075737,
4928,0.05055402,-0.4830527,1.381262,0.05081093,-0.437272,1.373212,0.04806769,-0.2217275,1.301516,0.06022917,-0.0498783,1.163544,-0.1171592,-0.2861894,1.322353,-0.2796066,-0.3986769,1.310702,-0.1821291,-0.4068718,1.098108,-0.2501687,-0.4073117,1.020782,0.2187731,-0.2921416,1.291488,0.3470657,-0.4356321,1.22916,0.424787,-0.4282788,1.037184,0.4192057,-0.39606,0.9522265,-0.03869976,-0.5609799,1.393146,0.09204797,-0.8577267,1.314572,0.2144863,-1.135614,1.229,0.2183237,-1.180029,1.149046,0.139924,-0.5526692,1.405839,0.0950063,-0.8015234,1.180423,0.05294325,-1.034562,0.9573423,0.04330016,-1.068482,0.8728642,
4961,0.04987654,-0.5018962,1.358774,0.04985039,-0.461991,1.350886,0.0463149,-0.2773433,1.292686,0.05908744,-0.09085958,1.157566,-0.1207178,-0.3369915,1.314518,-0.2901807,-0.4354083,1.303243,-0.1819862,-0.4074578,1.100084,-0.2509629,-0.4069663,1.02036,0.2171075,-0.3315917,1.283328,0.2979643,-0.5096328,1.242996,0.4208449,-0.4388734,1.095548,0.4642563,-0.4242798,1.050916,-0.04155641,-0.5797125,1.374718,0.01895111,-0.88985,1.263741,0.07558841,-1.18015,1.147866,0.07372016,-1.221977,1.066474,0.1438418,-0.5757569,1.369508,0.2023951,-0.7817622,1.105163,0.2572031,-0.9745908,0.84573,0.2543729,-1.004287,0.7591981,
4998,0.05710936,-0.503871,1.287853,0.04216485,-0.4774288,1.293653,-0.01810869,-0.3356468,1.281552,0.05660109,-0.1502483,1.157748,-0.109077,-0.3873749,1.300259,-0.2796685,-0.4837598,1.278654,-0.1826393,-0.4078959,1.100622,-0.2514898,-0.4067648,1.019737,0.2154704,-0.3838556,1.276132,0.3202343,-0.5451862,1.215925,0.3936662,-0.4987152,1.02863,0.4446104,-0.4317542,1.048581,-0.02714432,-0.5832303,1.290109,0.1387548,-0.8563284,1.190616,0.293891,-1.111709,1.085576,0.3040947,-1.138207,0.9986203,0.2158187,-0.5504887,1.273104,0.0665876,-0.8205653,1.140575,-0.07296199,-1.073121,1.004641,-0.09106148,-1.095651,0.9178516,
5030,0.03518445,-0.4036287,1.277023,0.02704185,-0.4026358,1.280597,-0.01709721,-0.384161,1.277499,0.04858707,-0.1899291,1.160481,-0.1055408,-0.4263943,1.296094,-0.2752977,-0.5239074,1.273271,-0.1832513,-0.4087419,1.101014,-0.2516363,-0.406758,1.019459,0.2007163,-0.4061139,1.273873,0.3099634,-0.5618832,1.204835,0.3815998,-0.5143107,1.017288,0.433799,-0.4489179,1.038961,0.005438497,-0.4158618,1.272689,0.04296789,-0.7436236,1.229283,0.07804319,-1.049953,1.176711,0.07681106,-1.078229,1.089772,0.1894821,-0.4362442,1.252532,0.2150237,-0.7497996,1.13658,0.2388952,-1.042851,1.016206,0.2347329,-1.055147,0.9257023,
5053,-0.005540109,-0.3975198,1.255711,-0.003908529,-0.4060225,1.25992,-0.02529102,-0.4008225,1.280546,0.04649545,-0.209447,1.162546,-0.1144053,-0.4479682,1.299179,-0.284205,-0.5450966,1.276254,-0.1837425,-0.4102762,1.100819,-0.2519896,-0.406743,1.019025,0.1972332,-0.4148209,1.275926,0.3055426,-0.5704963,1.205055,0.3779975,-0.5229912,1.018,0.4303077,-0.4572519,1.038174,-0.08875191,-0.3890387,1.199126,-0.05968788,-0.7178839,1.157548,-0.03253869,-1.025064,1.106701,-0.02453045,-1.115727,1.098438,0.1433503,-0.3641588,1.194949,0.2367033,-0.6775031,1.237856,0.3239059,-0.9702033,1.265927,0.3508566,-1.055968,1.282369,
5077,0.01569821,-0.4478737,1.29619,0.01358721,-0.4497546,1.282651,0.007486388,-0.4823243,1.258649,0.04066418,-0.2592334,1.174178,-0.08052319,-0.5288478,1.276772,-0.2501353,-0.6259946,1.253862,-0.1833625,-0.4123776,1.102331,-0.2521989,-0.4067434,1.018936,0.2307084,-0.4969864,1.254749,0.3379001,-0.6524917,1.181505,0.4113643,-0.6050395,0.9950302,0.4319173,-0.5247604,1.019362,-0.04356978,-0.3737452,1.294647,-0.03904391,-0.7039487,1.25369,-0.03481845,-1.012235,1.203439,-0.02554803,-1.083111,1.260323,0.1028914,-0.404849,1.385713,0.2421966,-0.6280037,1.17228,0.3722554,-0.8363466,0.9610012,0.3993414,-0.9145429,0.9996889,
