Time,HipCenter_x,HipCenter_y,HipCenter_z,Spine_x,Spine_y,Spine_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z
3549,0.2851824,-0.2237644,1.250165,0.2782652,-0.1549705,1.259432,0.3574486,0.1701031,1.258407,0.4867438,0.2888612,1.254481,0.2140383,0.06656036,1.103186,0.08879448,-0.06003132,0.9376774,0.1447784,-0.2525727,0.8449048,0.1996604,-0.2919813,0.837939,0.4440755,0.1224118,1.48154,0.4458104,-0.1544438,1.363514,0.4958783,-0.390682,1.226457,0.5751136,-0.4088669,1.195562,0.2244201,-0.2836158,1.197746,0.03638658,-0.5645752,1.061862,-0.1144115,-0.7898976,0.9383501,-0.06699359,-0.8428749,0.8761045,0.3215188,-0.3087027,1.293172,0.4178521,-0.6448159,1.365864,0.4951089,-0.9143702,1.409626,0.5734345,-0.9557595,1.376738,
3576,0.2711974,-0.2390365,1.235106,0.2717191,-0.1676684,1.245819,0.3834631,0.1466626,1.240723,0.5214438,0.2533199,1.238229,0.2263934,0.03983185,1.07302,0.09926558,-0.06962808,0.9127371,0.1443218,-0.2665081,0.8242889,0.1991415,-0.3058719,0.817331,0.4700899,0.09897128,1.463856,0.4717799,-0.1776209,1.345928,0.5418636,-0.4312687,1.207032,0.5652248,-0.5158179,1.164909,0.1973798,-0.300742,1.175037,-0.04382418,-0.5444446,1.053712,-0.2371509,-0.7397739,0.9419219,-0.2024722,-0.8012184,0.879203,0.2945769,-0.3330287,1.279586,0.4216821,-0.6598248,1.347409,0.5235579,-0.9217542,1.387222,0.6006209,-0.965396,1.354536,
3618,0.3184559,-0.2809145,1.21279,0.3150518,-0.2113056,1.222635,0.4012772,0.1243196,1.225751,0.5356523,0.2366363,1.228638,0.2418764,0.01946766,1.057661,0.09789228,-0.06401919,0.8962649,0.201114,-0.2283296,0.7900903,0.2558227,-0.2676137,0.7831465,0.4879041,0.07662827,1.448884,0.4896179,-0.1995718,1.331105,0.5364659,-0.4411363,1.202013,0.6019209,-0.4420327,1.184712,0.2403821,-0.337431,1.165594,0.04937883,-0.5166832,0.9068021,-0.1036448,-0.6602923,0.6849315,-0.05502661,-0.6939943,0.6116322,0.366642,-0.3614191,1.252508,0.4304615,-0.705193,1.323744,0.4815909,-0.98061,1.366277,0.5571144,-1.02568,1.332554,
3649,0.3234162,-0.2868268,1.209299,0.3209706,-0.2168681,1.218348,0.4184904,0.108103,1.211767,0.5605221,0.2091332,1.21236,0.2562426,0.004847926,1.043523,0.1039438,-0.0613794,0.8821667,0.3179969,-0.08085967,0.8795249,0.389348,-0.0873531,0.882814,0.5051173,0.06041162,1.4349,0.506815,-0.2154048,1.317264,0.5306829,-0.445621,1.200858,0.5960801,-0.4417474,1.184697,0.2462084,-0.339179,1.180269,0.06618294,-0.462099,0.8820035,-0.07795773,-0.5605171,0.6286527,-0.02782501,-0.5894036,0.5545847,0.381412,-0.3624252,1.218146,0.4310181,-0.7030944,1.30888,0.4707362,-0.9758573,1.366989,0.5445749,-1.024808,1.335597,
3681,0.3513074,-0.2970662,1.182454,0.3487455,-0.2305507,1.193256,0.4406798,0.08141848,1.192626,0.5847421,0.1824167,1.201824,0.2630275,-0.0002731581,1.029333,0.130252,-0.06942841,0.8504535,0.3111791,-0.2007939,1.011885,0.3714882,-0.2445824,1.069864,0.5273067,0.03372715,1.415759,0.3888611,-0.1126431,1.181377,0.297286,-0.3060705,0.9718382,0.2667609,-0.3705463,0.9061603,0.2700238,-0.3524481,1.135382,0.01471385,-0.4529468,0.8909408,-0.1895872,-0.5333666,0.680797,-0.155827,-0.5625306,0.5980976,0.3975479,-0.3744615,1.215914,0.4695591,-0.7181913,1.279185,0.5271831,-0.9932467,1.315275,0.6005591,-1.038568,1.277974,
3701,0.3883712,-0.2567106,1.178307,0.377711,-0.2065629,1.187872,0.450703,0.05391616,1.178572,0.5980191,0.1505246,1.188597,0.2682959,-0.002410758,1.010234,0.1443186,-0.06985559,0.8236238,0.314036,-0.2041423,1.005291,0.3706085,-0.2489045,1.070014,0.5373299,0.006224817,1.401705,0.3918133,-0.133859,1.16802,0.2407965,-0.2803493,0.9548342,0.1904576,-0.3291794,0.8879401,0.3230448,-0.3769275,1.111728,0.3355149,-0.6925562,1.270192,0.3454916,-0.9450769,1.382432,0.4176056,-0.9999399,1.357434,0.4045349,-0.3589565,1.230967,0.3690434,-0.671229,1.044588,0.3406481,-0.9210646,0.8809335,0.4029649,-0.9588135,0.821546,
3726,0.3863044,-0.2597068,1.169115,0.3783073,-0.2092934,1.177519,0.457172,0.003065127,1.155033,0.5910149,0.1203268,1.181133,0.2754279,-0.04788366,0.9789242,0.1180947,-0.05575786,0.8084307,0.2991693,-0.2025941,0.969337,0.3595275,-0.2515395,1.027139,0.5437988,-0.04462622,1.378166,0.3884692,-0.1677114,1.141164,0.2263114,-0.3038032,0.9296607,0.1722588,-0.3491672,0.8633261,0.3192901,-0.371151,1.107409,0.3347552,-0.6879145,1.263241,0.3471268,-0.9413182,1.373365,0.4174101,-0.9982159,1.34781,0.403015,-0.3565416,1.219332,0.3646259,-0.6732744,1.042149,0.3339155,-0.9266534,0.8858698,0.3951439,-0.970073,0.8293369,
3745,0.3863044,-0.2597068,1.169115,0.3783073,-0.2092934,1.177519,0.457172,0.003065127,1.155033,0.5910149,0.1203268,1.181133,0.2754279,-0.04788366,0.9789242,0.1180947,-0.05575786,0.8084307,0.2991693,-0.2025941,0.969337,0.3595275,-0.2515395,1.027139,0.5437988,-0.04462622,1.378166,0.3884692,-0.1677114,1.141164,0.2263114,-0.3038032,0.9296607,0.1722588,-0.3491672,0.8633261,0.3192901,-0.371151,1.107409,0.3347552,-0.6879145,1.263241,0.3471268,-0.9413182,1.373365,0.4174101,-0.9982159,1.34781,0.403015,-0.3565416,1.219332,0.3646259,-0.6732744,1.042149,0.3339155,-0.9266534,0.8858698,0.3951439,-0.970073,0.8293369,
3761,0.3628373,-0.245737,1.074217,0.3599613,-0.2083095,1.093985,0.4506385,-0.03536983,1.139439,0.5742117,0.09300721,1.171081,0.2688944,-0.08631862,0.9633297,0.1214472,-0.02552828,0.7953197,0.2919144,-0.1902097,0.9503663,0.3487368,-0.2451035,1.006212,0.5372652,-0.08306118,1.362571,0.3803878,-0.1939966,1.120496,0.2111061,-0.3200292,0.9087385,0.1546789,-0.3620401,0.8423162,0.2686871,-0.3122643,0.9705153,0.2770143,-0.6464942,1.088321,0.2836769,-0.913913,1.168053,0.3544932,-0.9674023,1.137484,0.3851231,-0.3496765,1.115049,0.3672034,-0.7052817,1.058061,0.3528657,-0.9898031,0.9979399,0.4181501,-1.035823,0.9486384,
3792,0.346848,-0.2731797,1.051271,0.3457459,-0.2344142,1.072534,0.4426021,-0.06245291,1.12197,0.5659893,0.06598809,1.152458,0.2608581,-0.1134017,0.9458612,0.1259781,0.01079743,0.810451,0.256022,-0.2228612,0.9099643,0.29937,-0.3007475,0.9472965,0.5292289,-0.1101442,1.345103,0.374384,-0.222411,1.102722,0.1974632,-0.3314712,0.8881107,0.1384896,-0.3678246,0.8207345,0.2552793,-0.3300731,0.9567365,0.2487782,-0.6748221,1.042725,0.2435756,-0.9507114,1.097024,0.3117995,-1.004899,1.062489,0.3681129,-0.3725902,1.085633,0.3466118,-0.7274095,1.025909,0.3294053,-1.011358,0.9635996,0.3939832,-1.058137,0.9143575,
3814,0.346848,-0.2731797,1.051271,0.3457459,-0.2344142,1.072534,0.4426021,-0.06245291,1.12197,0.5659893,0.06598809,1.152458,0.2608581,-0.1134017,0.9458612,0.1259781,0.01079743,0.810451,0.256022,-0.2228612,0.9099643,0.29937,-0.3007475,0.9472965,0.5292289,-0.1101442,1.345103,0.374384,-0.222411,1.102722,0.1974632,-0.3314712,0.8881107,0.1384896,-0.3678246,0.8207345,0.2552793,-0.3300731,0.9567365,0.2487782,-0.6748221,1.042725,0.2435756,-0.9507114,1.097024,0.3117995,-1.004899,1.062489,0.3681129,-0.3725902,1.085633,0.3466118,-0.7274095,1.025909,0.3294053,-1.011358,0.9635996,0.3939832,-1.058137,0.9143575,
3830,0.3284631,-0.3198327,1.024002,0.3281642,-0.2787427,1.045343,0.4330195,-0.08745401,1.101862,0.562262,0.03519613,1.137785,0.2512755,-0.1384028,0.9257532,0.1387037,0.02633364,0.8237963,0.2897162,-0.1746696,0.9118875,0.3400537,-0.2416706,0.9454099,0.5196463,-0.1351454,1.324995,0.3641507,-0.2452957,1.08246,0.1797821,-0.3301322,0.8634238,0.1183259,-0.358411,0.7945704,0.2068356,-0.3801599,0.9057767,0.2416899,-0.7088968,1.031664,0.2695879,-0.9720235,1.117923,0.3421483,-1.022937,1.087929,0.3793299,-0.4023278,1.085353,0.3365465,-0.7523347,1.008908,0.3023019,-1.032486,0.9332164,0.3648993,-1.079656,0.8820944,
3855,0.3279877,-0.3200691,1.019302,0.3270396,-0.2797162,1.039096,0.4201001,-0.112455,1.074362,0.5445858,0.01337858,1.128301,0.238356,-0.1634038,0.8982533,0.1215253,-0.01230411,0.7777306,0.2911639,-0.1613459,0.8961987,0.3477101,-0.2110265,0.9398439,0.5067269,-0.1601464,1.297495,0.3519076,-0.2710085,1.055299,0.1631244,-0.3255495,0.8451443,0.1001966,-0.3437299,0.7792484,0.2055889,-0.3838227,0.894899,0.2419823,-0.7059135,1.034768,0.2711169,-0.963763,1.132247,0.3433017,-1.015988,1.104093,0.3791307,-0.4050134,1.082956,0.3324459,-0.7516207,0.9933059,0.2950724,-1.029097,0.9070439,0.3566401,-1.076863,0.8554823,
3871,0.3279877,-0.3200691,1.019302,0.3270396,-0.2797162,1.039096,0.4201001,-0.112455,1.074362,0.5445858,0.01337858,1.128301,0.238356,-0.1634038,0.8982533,0.1215253,-0.01230411,0.7777306,0.2911639,-0.1613459,0.8961987,0.3477101,-0.2110265,0.9398439,0.5067269,-0.1601464,1.297495,0.3519076,-0.2710085,1.055299,0.1631244,-0.3255495,0.8451443,0.1001966,-0.3437299,0.7792484,0.2055889,-0.3838227,0.894899,0.2419823,-0.7059135,1.034768,0.2711169,-0.963763,1.132247,0.3433017,-1.015988,1.104093,0.3791307,-0.4050134,1.082956,0.3324459,-0.7516207,0.9933059,0.2950724,-1.029097,0.9070439,0.3566401,-1.076863,0.8554823,
3892,0.3998185,-0.3638967,1.107916,0.3822034,-0.3216991,1.107585,0.4059048,-0.1202443,1.058455,0.535296,0.001575649,1.090658,0.2241608,-0.1711931,0.8823456,0.1123831,-0.01187542,0.7699946,0.233332,-0.252989,0.8610074,0.2736483,-0.3333602,0.8954984,0.4925315,-0.1679357,1.281587,0.3378228,-0.2784891,1.03961,0.163158,-0.2650787,0.8409691,0.1049365,-0.2606085,0.7789088,0.3442427,-0.4465425,1.080744,0.1355613,-0.6783028,0.8924519,-0.03148891,-0.8638276,0.7272388,0.01038283,-0.9052995,0.6549059,0.4559416,-0.445729,1.165737,0.55351,-0.7639592,1.28514,0.6316138,-1.018703,1.366237,0.7090812,-1.059863,1.334459,
3915,0.4453651,-0.3859443,1.170022,0.4211186,-0.3376588,1.152921,0.4041491,-0.1171429,1.016679,0.5257553,-0.0005627126,1.11064,0.2224051,-0.1680916,0.8405699,0.1097376,-0.01054657,0.7264581,0.2207482,-0.2438041,0.8430282,0.2577517,-0.3215566,0.8860381,0.4907759,-0.1648342,1.239812,0.336086,-0.2751155,0.997891,0.2589064,-0.1441832,0.8355905,0.2331798,-0.1005391,0.7856435,0.3993215,-0.4402126,1.200746,0.4119343,-0.7865712,1.279671,0.422015,-1.063395,1.328252,0.491206,-1.115055,1.292873,0.5076188,-0.4370938,1.195998,0.5616322,-0.7803969,1.271289,0.6048018,-1.054778,1.316965,0.6767906,-1.102004,1.280976,
3928,0.4453651,-0.3859443,1.170022,0.4211186,-0.3376588,1.152921,0.4041491,-0.1171429,1.016679,0.5257553,-0.0005627126,1.11064,0.2224051,-0.1680916,0.8405699,0.1097376,-0.01054657,0.7264581,0.2207482,-0.2438041,0.8430282,0.2577517,-0.3215566,0.8860381,0.4907759,-0.1648342,1.239812,0.336086,-0.2751155,0.997891,0.2589064,-0.1441832,0.8355905,0.2331798,-0.1005391,0.7856435,0.3993215,-0.4402126,1.200746,0.4119343,-0.7865712,1.279671,0.422015,-1.063395,1.328252,0.491206,-1.115055,1.292873,0.5076188,-0.4370938,1.195998,0.5616322,-0.7803969,1.271289,0.6048018,-1.054778,1.316965,0.6767906,-1.102004,1.280976,
3951,0.4275863,-0.2991479,1.106727,0.4040312,-0.2646261,1.096109,0.3954484,-0.112571,0.9982864,0.4517241,0.03995548,1.107643,0.2137044,-0.1635198,0.8221774,0.1006678,-0.005318746,0.7092377,0.2135137,-0.2430923,0.8161929,0.251129,-0.3223502,0.8559979,0.4820752,-0.1602623,1.221419,0.3271903,-0.2707388,0.9793925,0.2517802,-0.1319111,0.823148,0.2266435,-0.08563524,0.7752198,0.3505228,-0.3428657,1.173199,0.2257202,-0.2594555,0.8956732,0.5305941,-0.4014366,1.138144,0.6180418,-0.4229816,1.113444,0.5268024,-0.3689151,1.103915,0.5645002,-0.6981111,1.227992,0.5946219,-0.9611495,1.312631,0.6675495,-1.011049,1.282416,
3964,0.4275863,-0.2991479,1.106727,0.4040312,-0.2646261,1.096109,0.3954484,-0.112571,0.9982864,0.4517241,0.03995548,1.107643,0.2137044,-0.1635198,0.8221774,0.1006678,-0.005318746,0.7092377,0.2135137,-0.2430923,0.8161929,0.251129,-0.3223502,0.8559979,0.4820752,-0.1602623,1.221419,0.3271903,-0.2707388,0.9793925,0.2517802,-0.1319111,0.823148,0.2266435,-0.08563524,0.7752198,0.3505228,-0.3428657,1.173199,0.2257202,-0.2594555,0.8956732,0.5305941,-0.4014366,1.138144,0.6180418,-0.4229816,1.113444,0.5268024,-0.3689151,1.103915,0.5645002,-0.6981111,1.227992,0.5946219,-0.9611495,1.312631,0.6675495,-1.011049,1.282416,
3990,0.4175852,-0.296072,1.082367,0.3922074,-0.2659743,1.070957,0.3644229,-0.1405388,0.9530548,0.3973232,0.007477716,1.08373,0.1826788,-0.1914875,0.7769458,0.06936142,-0.03328739,0.6638874,0.1836021,-0.2690242,0.7741221,0.2216823,-0.3476031,0.8150233,0.4510496,-0.1882301,1.176188,0.2959977,-0.2987714,0.9339539,0.3639618,-0.09135755,0.9368413,0.3866166,-0.02221959,0.94196,0.3414654,-0.3393335,1.156622,0.2045306,-0.2703037,0.8798521,0.514232,-0.4029903,1.117786,0.6019055,-0.4231215,1.092678,0.5263188,-0.3631421,1.085958,0.5738432,-0.689139,1.217368,0.6118377,-0.9497653,1.307919,0.6859283,-0.9983721,1.278419,
4011,0.4175852,-0.296072,1.082367,0.3922074,-0.2659743,1.070957,0.3644229,-0.1405388,0.9530548,0.3973232,0.007477716,1.08373,0.1826788,-0.1914875,0.7769458,0.06936142,-0.03328739,0.6638874,0.1836021,-0.2690242,0.7741221,0.2216823,-0.3476031,0.8150233,0.4510496,-0.1882301,1.176188,0.2959977,-0.2987714,0.9339539,0.3639618,-0.09135755,0.9368413,0.3866166,-0.02221959,0.94196,0.3414654,-0.3393335,1.156622,0.2045306,-0.2703037,0.8798521,0.514232,-0.4029903,1.117786,0.6019055,-0.4231215,1.092678,0.5263188,-0.3631421,1.085958,0.5738432,-0.689139,1.217368,0.6118377,-0.9497653,1.307919,0.6859283,-0.9983721,1.278419,
4038,0.406132,-0.2895373,1.076357,0.3808352,-0.2577391,1.063682,0.3564622,-0.1179767,0.9414523,0.2930544,0.02642542,1.062101,0.1747182,-0.1689254,0.7653433,0.06130109,-0.01058614,0.6521894,0.2958368,-0.03553171,0.807631,0.3243401,0.007295758,0.8507588,0.443089,-0.165668,1.164585,0.2879006,-0.2763066,0.9221421,0.298382,-0.06297664,0.922926,0.3018759,0.008133352,0.9273466,0.3250021,-0.325986,1.143181,0.168213,-0.2323083,0.88456,0.477001,-0.3715676,1.093578,0.5637963,-0.3937119,1.066606,0.510721,-0.3564775,1.081007,0.5692759,-0.681518,1.21326,0.6161137,-0.9415171,1.304537,0.6904679,-0.989848,1.274756,
4060,0.3556551,-0.3173884,1.037843,0.3197428,-0.2979824,1.026024,0.2432141,-0.1746183,0.9127184,0.3406192,-0.02940474,0.9870893,0.06147002,-0.225567,0.7366094,-0.05204585,-0.06708978,0.6233608,0.197633,-0.05879682,0.7577208,0.2261823,-0.01590008,0.8009185,0.3298408,-0.2223096,1.135851,0.1745173,-0.3330446,0.8932009,0.2737108,-0.1050949,0.8968811,0.3067753,-0.02911169,0.9022701,0.3008084,-0.3599195,1.070865,0.08584809,-0.2962431,0.8480197,0.4284986,-0.4228408,1.045617,0.5176649,-0.4153603,1.017885,0.4830237,-0.3561883,1.071778,0.5449026,-0.6801373,1.207758,0.5944244,-0.9393944,1.302065,0.6774179,-0.9758049,1.27836,
4078,0.3556551,-0.3173884,1.037843,0.3197428,-0.2979824,1.026024,0.2432141,-0.1746183,0.9127184,0.3406192,-0.02940474,0.9870893,0.06147002,-0.225567,0.7366094,-0.05204585,-0.06708978,0.6233608,0.197633,-0.05879682,0.7577208,0.2261823,-0.01590008,0.8009185,0.3298408,-0.2223096,1.135851,0.1745173,-0.3330446,0.8932009,0.2737108,-0.1050949,0.8968811,0.3067753,-0.02911169,0.9022701,0.3008084,-0.3599195,1.070865,0.08584809,-0.2962431,0.8480197,0.4284986,-0.4228408,1.045617,0.5176649,-0.4153603,1.017885,0.4830237,-0.3561883,1.071778,0.5449026,-0.6801373,1.207758,0.5944244,-0.9393944,1.302065,0.6774179,-0.9758049,1.27836,
4096,0.3173237,-0.3807997,1.108891,0.281699,-0.3436576,1.081777,0.2144447,-0.1743145,0.8951086,0.2957328,-0.01598006,0.9518684,0.03270065,-0.2252633,0.7189996,-0.08091311,-0.06664935,0.6056742,0.160966,-0.08424776,0.7522535,0.1895609,-0.04128264,0.79552,0.3010715,-0.2220058,1.118241,0.145614,-0.3328364,0.8754029,0.2945675,-0.08746009,0.837838,0.3442187,-0.005668007,0.8294787,0.2916708,-0.4255453,1.156484,0.2469895,-0.7658775,1.261355,0.2112136,-1.038378,1.330812,0.2764827,-1.098112,1.299491,0.38538,-0.4163072,1.140997,0.5106983,-0.7394054,1.23574,0.6110393,-0.9981065,1.297087,0.6887329,-1.037527,1.262173,
4118,0.2616644,-0.3857999,1.150401,0.2340295,-0.3256526,1.117836,0.1985088,-0.05440613,0.9015094,0.3295889,0.0675548,0.9290906,0.0167648,-0.1053549,0.7254004,-0.09694605,0.05339462,0.6119992,0.1081016,-0.03833177,0.7833675,0.1958378,-0.0170892,0.7704242,0.2851356,-0.1020975,1.124642,0.1295453,-0.2130226,0.8816171,0.2165026,-0.01879159,0.8418223,0.2454883,0.0459521,0.8327197,0.1225964,-0.4342539,1.181612,0.2989922,-0.7429618,1.24539,0.4398214,-0.9894252,1.281766,0.5161037,-1.0302,1.244879,0.419257,-0.4345498,1.188533,0.3263362,-0.7814626,1.233052,0.252151,-1.058427,1.254052,0.3093999,-1.122013,1.215043,
4143,0,0,0,0,0,0,0,0,0,0.0778796,-0.0525074,0.3220052,0.420377,-0.4477622,1.178465,0.3067931,-0.2891898,1.065183,0.3132907,-0.4759426,1.157641,0.3800587,-0.4767131,1.166034,0.4203769,-0.4477621,1.178464,0.2649603,-0.5585635,0.9357031,0.2036134,-0.2796577,0.8730155,0.1831644,-0.1866891,0.8562785,0,0,0,0.1683258,-0.1434807,0.4162846,0.7742658,-0.5552346,1.292223,0.8470446,-0.6057565,1.353959,0,0,0,0.1413706,-0.168043,0.4172643,0.3972034,-0.3058858,1.164728,0.4937179,-0.3499041,1.184923,
4157,0,0,0,0,0,0,0,0,0,0.0778796,-0.0525074,0.3220052,0.420377,-0.4477622,1.178465,0.3067931,-0.2891898,1.065183,0.3132907,-0.4759426,1.157641,0.3800587,-0.4767131,1.166034,0.4203769,-0.4477621,1.178464,0.2649603,-0.5585635,0.9357031,0.2036134,-0.2796577,0.8730155,0.1831644,-0.1866891,0.8562785,0,0,0,0.1683258,-0.1434807,0.4162846,0.7742658,-0.5552346,1.292223,0.8470446,-0.6057565,1.353959,0,0,0,0.1413706,-0.168043,0.4172643,0.3972034,-0.3058858,1.164728,0.4937179,-0.3499041,1.184923,
4183,0,0,0,0,0,0,0,0,0,0.06625591,-0.06869268,0.3212855,0,0,0,0.1061869,-0.0737709,0.2961693,0.1743418,-0.1866135,0.5416478,0.2058021,-0.2197596,0.6202869,0,0,0,0,0,0,0.09351598,-0.1019759,0.2789772,0.124688,-0.1359679,0.3638111,0,0,0,0.1636254,-0.1425665,0.4188959,0.7487082,-0.5431873,1.277872,0.8214171,-0.5936607,1.339548,0,0,0,0.1186395,-0.1435472,0.4358614,0.2864155,-0.1817316,1.112332,0.3719226,-0.242841,1.136668,
4196,0,0,0,0,0,0,0,0,0,0.06625591,-0.06869268,0.3212855,0,0,0,0.1061869,-0.0737709,0.2961693,0.1743418,-0.1866135,0.5416478,0.2058021,-0.2197596,0.6202869,0,0,0,0,0,0,0.09351598,-0.1019759,0.2789772,0.124688,-0.1359679,0.3638111,0,0,0,0.1636254,-0.1425665,0.4188959,0.7487082,-0.5431873,1.277872,0.8214171,-0.5936607,1.339548,0,0,0,0.1186395,-0.1435472,0.4358614,0.2864155,-0.1817316,1.112332,0.3719226,-0.242841,1.136668,
4228,0,0,0,0,0,0,0,0,0,0.0271702,-0.05971086,0.331261,0.3262792,-0.4254986,1.151306,0.2128814,-0.267186,1.038231,0.202526,-0.4602785,1.117371,0.1990742,-0.5246427,1.147899,0.3262792,-0.4254986,1.151306,0.1711172,-0.5361185,0.9089632,0.007851183,-0.6927317,0.7159234,-0.04657082,-0.7449362,0.6557253,0,0,0,0,0,0,0.09687515,-0.1436284,0.3207502,0.1456125,-0.1687873,0.4131345,0,0,0,0.1090164,-0.1441699,0.4373711,0.2488746,-0.1719417,1.086726,0.3353298,-0.2310466,1.110711,
4252,0,0,0,0,0,0,0,0,0,0.01028568,-0.06350288,0.3314407,0,0,0,0.06099743,-0.1059519,0.2988604,0.1051418,-0.2106088,0.5523164,0.1302754,-0.2427399,0.6331045,0,0,0,0,0,0,0.080671,-0.1028315,0.2823183,0.1644564,-0.06879434,0.2858251,0,0,0,0,0,0,0.09282114,-0.1438333,0.3218889,0.1389951,-0.1681918,0.4155994,0,0,0,0.105814,-0.1444267,0.4379871,0.2357275,-0.1674411,1.074954,0.3212759,-0.2306161,1.089005,
4270,0,0,0,0,0,0,0,0,0,0.01028568,-0.06350288,0.3314407,0,0,0,0.06099743,-0.1059519,0.2988604,0.1051418,-0.2106088,0.5523164,0.1302754,-0.2427399,0.6331045,0,0,0,0,0,0,0.080671,-0.1028315,0.2823183,0.1644564,-0.06879434,0.2858251,0,0,0,0,0,0,0.09282114,-0.1438333,0.3218889,0.1389951,-0.1681918,0.4155994,0,0,0,0.105814,-0.1444267,0.4379871,0.2357275,-0.1674411,1.074954,0.3212759,-0.2306161,1.089005,
4289,0,0,0,0,0,0,0,0,0,0.009445408,-0.0717655,0.3288951,0,0,0,0.06657485,-0.1076909,0.2963748,0.1058762,-0.2119534,0.5503866,0.130722,-0.2436202,0.6312945,0,0,0,0,0,0,0.08029902,-0.102412,0.2821988,0.1600088,-0.05984919,0.2831691,0,0,0,0,0,0,0.0857458,-0.1447213,0.3235416,0.1197155,-0.1785199,0.4193292,0,0,0,0.09928665,-0.1449717,0.4393547,0.2081876,-0.1561327,1.045424,0.2932042,-0.2198569,1.05895,
4304,0,0,0,0,0,0,0,0,0,0.009445408,-0.0717655,0.3288951,0,0,0,0.06657485,-0.1076909,0.2963748,0.1058762,-0.2119534,0.5503866,0.130722,-0.2436202,0.6312945,0,0,0,0,0,0,0.08029902,-0.102412,0.2821988,0.1600088,-0.05984919,0.2831691,0,0,0,0,0,0,0.0857458,-0.1447213,0.3235416,0.1197155,-0.1785199,0.4193292,0,0,0,0.09928665,-0.1449717,0.4393547,0.2081876,-0.1561327,1.045424,0.2932042,-0.2198569,1.05895,
4326,0,0,0,0,0,0,0,0,0,0.004434863,-0.07377999,0.328237,0,0,0,0.04688101,-0.1035006,0.3019162,0.06604476,-0.2082054,0.557604,0.1557762,-0.2131948,0.5495249,0,0,0,0,0,0,0.06696855,-0.1059478,0.2841704,0.1501883,-0.0711666,0.2867489,0,0,0,0,0,0,0.08420276,-0.146017,0.3232341,0.1120199,-0.1806366,0.4205191,0,0,0,0.09519605,-0.1452756,0.4400941,0.1914784,-0.1488318,1.026347,0.2750975,-0.2151124,1.033516,
4352,0,0,0,0,0,0,0,0,0,0.002154074,-0.07378946,0.3282666,0,0,0,0,0,0,0.02513556,-0.1052786,0.2917473,0.03351408,-0.1403714,0.3808745,0,0,0,0,0,0,0.06693996,-0.10588,0.2842055,0.08925329,-0.1411733,0.3708188,0,0,0,0,0,0,0.08803539,-0.121436,0.3333774,0.1319961,-0.1504985,0.4264339,0,0,0,0,0,0,0.03084174,-0.118461,0.3457828,0.06560764,-0.1567312,0.4393958,
4364,0,0,0,0,0,0,0,0,0,0.002154074,-0.07378946,0.3282666,0,0,0,0,0,0,0.02513556,-0.1052786,0.2917473,0.03351408,-0.1403714,0.3808745,0,0,0,0,0,0,0.06693996,-0.10588,0.2842055,0.08925329,-0.1411733,0.3708188,0,0,0,0,0,0,0.08803539,-0.121436,0.3333774,0.1319961,-0.1504985,0.4264339,0,0,0,0,0,0,0.03084174,-0.118461,0.3457828,0.06560764,-0.1567312,0.4393958,
4388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05175721,-0.1072612,0.2870908,0.06900961,-0.1430149,0.3746658,0,0,0,0,0,0,0.08075222,-0.1017245,0.2819302,0.1144284,-0.1289459,0.3610934,0,0,0,0,0,0,0.08797393,-0.1218722,0.3332168,0.1298275,-0.1525617,0.4267213,0,0,0,0,0,0,0.0240555,-0.1186623,0.3463079,0.04040806,-0.1589942,0.4439942,
4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05175721,-0.1072612,0.2870908,0.06900961,-0.1430149,0.3746658,0,0,0,0,0,0,0.08075222,-0.1017245,0.2819302,0.1144284,-0.1289459,0.3610934,0,0,0,0,0,0,0.08797393,-0.1218722,0.3332168,0.1298275,-0.1525617,0.4267213,0,0,0,0,0,0,0.0240555,-0.1186623,0.3463079,0.04040806,-0.1589942,0.4439942,
4430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05185136,-0.1073016,0.2870558,0.06913514,-0.1430688,0.3746191,0,0,0,0,0,0,0.08069316,-0.1015655,0.2820114,0.113343,-0.129461,0.3613697,0,0,0,0,0,0,0.08817579,-0.1229863,0.3326962,0.1291192,-0.1540596,0.4264766,0,0,0,0,0,0,0.01431,-0.118864,0.346834,0.03665916,-0.1592759,0.4432916,
